date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2020-05-31,0.2256798580765069,0.2826361398482263,0.8714118373384364,0.0155967450271247,0.4484363731724907,0.3771209633278599,0.739970676908385,0.6766364789354469,0.5981183278313642,2020,2,5,22,31,1,0
2020-06-07,0.0011500564468434,0.2733776986939282,0.8717263566815024,0.011754068716094,0.5308869761764274,0.3615426718874996,0.7867351917757173,0.7245882109818508,0.6658042678637949,2020,2,6,23,7,1,0
2020-06-14,0.1607563877091789,0.3340535541158457,0.9435260978382328,0.0049728752260397,0.3964746981858369,0.3017136120584398,0.6857605577110306,0.6529793467293923,0.6250072629127408,2020,2,6,24,14,1,0
2020-06-21,0.0679474084370755,0.5375739302040771,0.9405688715889312,0.0,0.6205742508109257,0.3342596101216792,0.8544085955150297,0.7693526048567804,0.6928358498156297,2020,2,6,25,21,1,0
2020-06-28,0.0,0.3786924668240689,0.9137472575518448,0.0,0.6985167632909063,0.2902193591848763,0.8942884762415877,0.8316119438062474,0.767582809935743,2020,2,6,26,28,1,0
2020-07-05,0.0429380006297313,0.4730128360834802,0.8985330822289764,0.0,0.7772897134989838,0.3277335691128795,0.9288136415253216,0.8993960022529367,0.8340562515692789,2020,3,7,27,5,1,0
2020-07-12,0.1581356413820823,0.4543306244685574,0.8484109819481817,0.0,0.7224808234445684,0.4013304702959875,0.8877098258404036,0.8797053353269391,0.8282077298804913,2020,3,7,28,12,1,0
2020-07-19,0.0296096335946949,0.3930761164744963,0.8642616402019887,0.0,0.7400386496957665,0.4643172919034987,0.8918916036147998,0.8970586209271887,0.855881222749388,2020,3,7,29,19,1,0
2020-07-26,0.0,0.3104941279642835,0.8732524268667933,0.0,0.8173879923699632,0.5103785103785107,0.931006524992383,0.9278695565847748,0.8991745479334614,2020,3,7,30,26,1,0
2020-08-02,0.0569069558498891,0.5321180630952936,0.5981958953627645,0.0001280202432332,0.8729992226353598,0.5986462619856449,0.9236452937530256,0.973129110292598,0.975688109570554,2020,3,8,31,2,1,0
2020-08-09,0.1215658894610204,0.0,0.0007850441642466,0.0077785099788546,1.0,0.5507870028741174,1.0,1.0,1.0,2020,3,8,32,9,1,0
2020-08-16,0.1215658894610127,0.0202779988325112,0.0007136765129514,0.0198226544622425,0.919229004130335,0.5763256505543258,0.940768269854972,0.9466297120212004,0.9514783895540448,2020,3,8,33,16,1,0
2020-08-23,0.1215658894610204,0.040555997665023,0.0006423088616563,0.0318667989456304,0.8384580082606701,0.6018642982345342,0.8815365397099442,0.8932594240424007,0.9029567791080896,2020,3,8,34,23,1,0
2020-08-30,0.1215658894610127,0.0608339964975343,0.0005709412103611,0.0439109434290183,0.7576870123910051,0.6274029459147427,0.8223048095649164,0.8398891360636007,0.8544351686621342,2020,3,8,35,30,1,0
2020-09-06,0.1215658894610204,0.081111995330046,0.000499573559066,0.0559550879124062,0.6769160165213401,0.6529415935949511,0.7630730794198882,0.7865188480848013,0.805913558216179,2020,3,9,36,6,1,0
2020-09-13,0.1215658894610127,0.1013899941625573,0.0004282059077708,0.0679992323957941,0.5961450206516751,0.6784802412751595,0.7038413492748604,0.7331485601060015,0.7573919477702239,2020,3,9,37,13,1,0
2020-09-20,0.1215658894610127,0.121667992995069,0.0003568382564757,0.0800433768791819,0.51537402478201,0.7040188889553682,0.6446096191298324,0.6797782721272019,0.7088703373242686,2020,3,9,38,20,1,0
2020-09-27,0.1215658894610204,0.1419459918275808,0.0002854706051805,0.0920875213625698,0.4346030289123451,0.7295575366355763,0.5853778889848046,0.6264079841484022,0.6603487268783134,2020,3,9,39,27,1,0
2020-10-04,0.1215658894610127,0.1622239906600921,0.0002141029538854,0.1041316658459577,0.3538320330426801,0.7550961843157851,0.5261461588397768,0.5730376961696025,0.6118271164323581,2020,4,10,40,4,1,0
2020-10-11,0.1215658894610204,0.1825019894926038,0.0001427353025902,0.1161758103293456,0.2730610371730151,0.7806348319959935,0.4669144286947489,0.5196674081908028,0.5633055059864028,2020,4,10,41,11,1,0
2020-10-18,0.1215658894610127,0.2027799883251151,7.136765129514888e-05,0.1282199548127335,0.1922900413033501,0.8061734796762019,0.407682698549721,0.466297120212003,0.5147838955404476,2020,4,10,42,18,1,0
2020-10-25,0.1215658894610204,0.2230579871576269,0.0,0.1402640992961214,0.1115190454336851,0.8317121273564103,0.348450968404693,0.4129268322332033,0.4662622850944922,2020,4,10,43,25,1,0
2020-11-01,0.1151841701586205,0.5140971687056781,0.1232339401569499,0.1521904651557347,0.0315379019896163,0.8570010348594738,0.2897984601105732,0.3600784475807268,0.4182151631860613,2020,4,11,44,1,1,0
2020-11-08,0.2733774412299984,1.0,0.5695365440759019,0.127260397830018,0.0208795771635868,0.8068291861395311,0.2840549049193456,0.4104583267487611,0.4532604308810302,2020,4,11,45,8,1,0
